eid,auto_label
2-s2.0-85080915050,Computer Science
2-s2.0-85080905360,Computer Science
2-s2.0-85080899312,Physics
2-s2.0-85080896023,Physics
2-s2.0-85080895759,Computer Science
2-s2.0-85080891429,Computer Science
2-s2.0-85080857596,Computer Science
2-s2.0-85080855684,Computer Science
2-s2.0-85080081258,Physics
2-s2.0-85080044892,Physics
2-s2.0-85079918506,Biology
2-s2.0-85079913056,Physics
2-s2.0-85079894620,Biology
2-s2.0-85079877613,Computer Science
2-s2.0-85079848582,Biology
2-s2.0-85079801581,Computer Science
2-s2.0-85079743365,Computer Science
2-s2.0-85079692242,Computer Science
2-s2.0-85079658895,Computer Science
2-s2.0-85079656620,Computer Science
2-s2.0-85079650853,Computer Science
2-s2.0-85079647938,Computer Science
2-s2.0-85079637792,Computer Science
2-s2.0-85079634751,Physics
2-s2.0-85079598800,Physics
2-s2.0-85079590640,Computer Science
2-s2.0-85079589174,Computer Science
2-s2.0-85079586106,Physics
2-s2.0-85079530120,Health
2-s2.0-85079469721,Physics
2-s2.0-85079469203,Computer Science
2-s2.0-85079468984,Computer Science
2-s2.0-85079468685,Computer Science
2-s2.0-85079463601,Computer Science
2-s2.0-85079462637,Computer Science
2-s2.0-85079447877,Physics
2-s2.0-85079443211,Physics
2-s2.0-85079439986,Physics
2-s2.0-85079435372,Computer Science
2-s2.0-85079393774,Health
2-s2.0-85079278149,Physics
2-s2.0-85079250528,Physics
2-s2.0-85079185951,Physics
2-s2.0-85079175644,Computer Science
2-s2.0-85079166274,Biology
2-s2.0-85079163148,Physics
2-s2.0-85079072265,Computer Science
2-s2.0-85079071340,Computer Science
2-s2.0-85079019391,Biology
2-s2.0-85078878431,Biology
2-s2.0-85078841015,Biology
2-s2.0-85078797732,Health
2-s2.0-85078691224,Biology
2-s2.0-85078683589,Physics
2-s2.0-85078603389,Physics
2-s2.0-85078552175,Physics
2-s2.0-85078478679,Computer Science
2-s2.0-85078459624,Computer Science
2-s2.0-85078410241,Health
2-s2.0-85078394857,Physics
2-s2.0-85078350537,Physics
2-s2.0-85078334620,Physics
2-s2.0-85078324623,Physics
2-s2.0-85078316903,Health
2-s2.0-85078310167,Computer Science
2-s2.0-85078291404,Computer Science
2-s2.0-85078291200,Physics
2-s2.0-85078285036,Health
2-s2.0-85078279418,Health
2-s2.0-85078271065,Physics
2-s2.0-85078224899,Physics
2-s2.0-85078204420,Physics
2-s2.0-85078177727,Health
2-s2.0-85078151999,Health
2-s2.0-85078151036,Physics
2-s2.0-85078142535,Health
2-s2.0-85078129509,Computer Science
2-s2.0-85078125109,Physics
2-s2.0-85078012247,Physics
2-s2.0-85077941875,Physics
2-s2.0-85077865142,Physics
2-s2.0-85077793091,Computer Science
2-s2.0-85077751383,Physics
2-s2.0-85077708664,Biology
2-s2.0-85077615505,Health
2-s2.0-85077553781,Physics
2-s2.0-85077532487,Physics
2-s2.0-85077517234,Physics
2-s2.0-85077509649,Computer Science
2-s2.0-85077501012,Computer Science
2-s2.0-85077494795,Computer Science
2-s2.0-85077494587,Computer Science
2-s2.0-85077467214,Physics
2-s2.0-85077402634,Biology
2-s2.0-85077401529,Computer Science
2-s2.0-85077325936,Physics
2-s2.0-85077306984,Physics
2-s2.0-85077296007,Physics
2-s2.0-85077278047,Physics
2-s2.0-85077264328,Computer Science
2-s2.0-85077187363,Physics
2-s2.0-85077165729,Computer Science
2-s2.0-85077135953,Computer Science
2-s2.0-85077121297,Health
2-s2.0-85077113785,Computer Science
2-s2.0-85077112902,Biology
2-s2.0-85076906278,Health
2-s2.0-85076849774,Computer Science
2-s2.0-85076739238,Health
2-s2.0-85076614689,Health
2-s2.0-85076570465,Physics
2-s2.0-85076505939,Health
2-s2.0-85076490301,Health
2-s2.0-85076450381,Physics
2-s2.0-85076432204,Health
2-s2.0-85076327447,Biology
2-s2.0-85076286428,Physics
2-s2.0-85076252814,Physics
2-s2.0-85076240740,Physics
2-s2.0-85076225671,Physics
2-s2.0-85076224894,Biology
2-s2.0-85075854893,Biology
2-s2.0-85075752790,Health
2-s2.0-85075752643,Physics
2-s2.0-85075739360,Biology
2-s2.0-85075736757,Physics
2-s2.0-85075710669,Health
2-s2.0-85075628194,Computer Science
2-s2.0-85075541110,Physics
2-s2.0-85075531743,Computer Science
2-s2.0-85075474315,Physics
2-s2.0-85075461395,Health
2-s2.0-85075428580,Physics
2-s2.0-85075427842,Biology
2-s2.0-85075248064,Health
2-s2.0-85075160347,Physics
2-s2.0-85075143376,Biology
2-s2.0-85075015146,Health
2-s2.0-85074882304,Health
2-s2.0-85074855714,Biology
2-s2.0-85074844457,Physics
2-s2.0-85074718108,Physics
2-s2.0-85074698234,Health
2-s2.0-85074664994,Physics
2-s2.0-85074645931,Health
2-s2.0-85074644581,Health
2-s2.0-85074615751,Physics
2-s2.0-85074506423,Biology
2-s2.0-85074505403,Physics
2-s2.0-85074493760,Physics
2-s2.0-85074482619,Physics
2-s2.0-85074141195,Physics
2-s2.0-85074013932,Biology
2-s2.0-85074012645,Health
2-s2.0-85073980521,Computer Science
2-s2.0-85073939495,Physics
2-s2.0-85073927665,Biology
2-s2.0-85073835647,Computer Science
2-s2.0-85073807581,Biology
2-s2.0-85073743142,Physics
2-s2.0-85073741784,Health
2-s2.0-85073741227,Computer Science
2-s2.0-85073571428,Physics
2-s2.0-85073564412,Health
2-s2.0-85073518307,Physics
2-s2.0-85073061008,Computer Science
2-s2.0-85073028704,Physics
2-s2.0-85072990949,Physics
2-s2.0-85072910329,Biology
2-s2.0-85072847644,Physics
2-s2.0-85072829100,Computer Science
2-s2.0-85072786770,Physics
2-s2.0-85072604030,Physics
2-s2.0-85072273747,Physics
2-s2.0-85072223256,Physics
2-s2.0-85072163931,Physics
2-s2.0-85072084747,Physics
2-s2.0-85071947270,Biology
2-s2.0-85071776299,Computer Science
2-s2.0-85071548615,Computer Science
2-s2.0-85071514890,Computer Science
2-s2.0-85071296029,Biology
2-s2.0-85071272571,Physics
2-s2.0-85070695674,Physics
2-s2.0-85070276075,Physics
2-s2.0-85070075071,Computer Science
2-s2.0-85069879723,Computer Science
2-s2.0-85069628312,Health
2-s2.0-85069193451,Computer Science
2-s2.0-85068907189,Biology
2-s2.0-85068508173,Physics
2-s2.0-85068461471,Physics
2-s2.0-85067663574,Computer Science
2-s2.0-85067579275,Physics
2-s2.0-85067415405,Physics
2-s2.0-85066024194,Biology
2-s2.0-85065916456,Computer Science
2-s2.0-85065914491,Computer Science
2-s2.0-85065901932,Computer Science
2-s2.0-85065720311,Computer Science
2-s2.0-85064125662,Computer Science
2-s2.0-85063582476,Health
2-s2.0-85059773899,Computer Science
2-s2.0-85046082672,Computer Science
2-s2.0-85044754290,Computer Science
2-s2.0-85030635652,Physics
2-s2.0-85128088236,Physics
2-s2.0-85122493175,Physics
2-s2.0-85127926459,Physics
2-s2.0-85127811920,Physics
2-s2.0-85126121321,Computer Science
2-s2.0-85122623065,Physics
2-s2.0-85121871153,Computer Science
2-s2.0-85122008669,Physics
2-s2.0-85121856655,Physics
2-s2.0-85123372703,Physics
2-s2.0-85122448584,Physics
2-s2.0-85121862176,Computer Science
2-s2.0-85122478108,Health
2-s2.0-85121669392,Physics
2-s2.0-85145242195,Health
2-s2.0-85121721582,Physics
2-s2.0-85121029434,Physics
2-s2.0-85122210542,Computer Science
2-s2.0-85125147751,Physics
2-s2.0-85120957187,Computer Science
2-s2.0-85112858700,Physics
2-s2.0-85107143998,Health
2-s2.0-85105599444,Biology
2-s2.0-85122132307,Computer Science
2-s2.0-85122106296,Biology
2-s2.0-85122004343,Physics
2-s2.0-85121026052,Physics
2-s2.0-85120583368,Physics
2-s2.0-85123745054,Health
2-s2.0-85122021738,Physics
2-s2.0-85121645016,Computer Science
2-s2.0-85118486327,Physics
2-s2.0-85117688423,Physics
2-s2.0-85116930939,Physics
2-s2.0-85116059634,Physics
2-s2.0-85115750370,Physics
2-s2.0-85115116426,Physics
2-s2.0-85114720598,Computer Science
2-s2.0-85114025173,Computer Science
2-s2.0-85113535269,Physics
2-s2.0-85111270671,Physics
2-s2.0-85122185934,Physics
2-s2.0-85120409484,Biology
2-s2.0-85121860773,Computer Science
2-s2.0-85121796204,Physics
2-s2.0-85117490929,Physics
2-s2.0-85117968061,Physics
2-s2.0-85121281985,Physics
2-s2.0-85124892808,Computer Science
2-s2.0-85121427613,Physics
2-s2.0-85118353021,Physics
2-s2.0-85122489465,Health
2-s2.0-85129157351,Physics
2-s2.0-85120955008,Biology
2-s2.0-85120828024,Computer Science
2-s2.0-85120801156,Computer Science
2-s2.0-85120796679,Computer Science
2-s2.0-85120796521,Computer Science
2-s2.0-85120786134,Computer Science
2-s2.0-85120773740,Computer Science
2-s2.0-85121957987,Physics
2-s2.0-85121466933,Biology
2-s2.0-85121029837,Health
2-s2.0-85144507968,Physics
2-s2.0-85130478880,Health
2-s2.0-85127615544,Computer Science
2-s2.0-85127606194,Physics
2-s2.0-85127588401,Health
2-s2.0-85127570324,Biology
2-s2.0-85127568064,Health
2-s2.0-85127564485,Biology
2-s2.0-85125469457,Health
2-s2.0-85124959997,Computer Science
2-s2.0-85124957575,Computer Science
2-s2.0-85124674368,Physics
2-s2.0-85124020224,Physics
2-s2.0-85123928000,Physics
2-s2.0-85123733643,Computer Science
2-s2.0-85123706706,Physics
2-s2.0-85123669135,Physics
2-s2.0-85123646568,Health
2-s2.0-85123346631,Computer Science
2-s2.0-85123289800,Computer Science
2-s2.0-85123037733,Health
2-s2.0-85122954120,Physics
2-s2.0-85122912032,Computer Science
2-s2.0-85122868693,Health
2-s2.0-85122823475,Health
2-s2.0-85122771062,Physics
2-s2.0-85122644794,Physics
2-s2.0-85122644604,Physics
2-s2.0-85122636268,Computer Science
2-s2.0-85122613942,Health
2-s2.0-85122591775,Health
2-s2.0-85122588535,Health
2-s2.0-85122546882,Health
2-s2.0-85122488030,Health
2-s2.0-85122487727,Physics
2-s2.0-85122402578,Health
2-s2.0-85122385084,Physics
2-s2.0-85122213425,Computer Science
2-s2.0-85122212123,Physics
2-s2.0-85122206547,Computer Science
2-s2.0-85122206262,Physics
2-s2.0-85122205799,Computer Science
2-s2.0-85122200138,Physics
2-s2.0-85122196747,Biology
2-s2.0-85122185088,Computer Science
2-s2.0-85122182316,Computer Science
2-s2.0-85122176273,Computer Science
2-s2.0-85122150043,Physics
2-s2.0-85122148948,Biology
2-s2.0-85122147828,Computer Science
2-s2.0-85122124745,Physics
2-s2.0-85122076255,Biology
2-s2.0-85122027613,Physics
2-s2.0-85122018071,Computer Science
2-s2.0-85121907835,Physics
2-s2.0-85121874592,Physics
2-s2.0-85121860893,Physics
2-s2.0-85121834844,Physics
2-s2.0-85121760611,Computer Science
2-s2.0-85121723054,Computer Science
2-s2.0-85121719955,Physics
2-s2.0-85121719004,Biology
2-s2.0-85121689061,Health
2-s2.0-85121674769,Computer Science
2-s2.0-85121634474,Physics
2-s2.0-85121614730,Physics
2-s2.0-85121574924,Physics
2-s2.0-85121572316,Physics
2-s2.0-85121506619,Computer Science
2-s2.0-85121467691,Physics
2-s2.0-85121467517,Health
2-s2.0-85121450526,Physics
2-s2.0-85121425183,Computer Science
2-s2.0-85121401822,Biology
2-s2.0-85121365244,Physics
2-s2.0-85121337328,Biology
2-s2.0-85121317653,Physics
2-s2.0-85121303516,Computer Science
2-s2.0-85121296748,Physics
2-s2.0-85121288108,Physics
2-s2.0-85121286428,Physics
2-s2.0-85121267777,Health
2-s2.0-85121255221,Computer Science
2-s2.0-85121102883,Health
2-s2.0-85121040064,Computer Science
2-s2.0-85121006777,Computer Science
2-s2.0-85120986382,Physics
2-s2.0-85120968826,Computer Science
2-s2.0-85120966668,Health
2-s2.0-85120952576,Physics
2-s2.0-85120881116,Physics
2-s2.0-85120785873,Health
2-s2.0-85120780884,Physics
2-s2.0-85120745504,Computer Science
2-s2.0-85120742695,Health
2-s2.0-85120734302,Biology
2-s2.0-85120713537,Physics
2-s2.0-85120697870,Physics
2-s2.0-85120691376,Physics
2-s2.0-85120684433,Biology
2-s2.0-85120653395,Physics
2-s2.0-85120635493,Biology
2-s2.0-85120572852,Physics
2-s2.0-85120506341,Physics
2-s2.0-85120501195,Biology
2-s2.0-85120495726,Physics
2-s2.0-85120458342,Physics
2-s2.0-85120437144,Physics
2-s2.0-85120435017,Biology
2-s2.0-85120385721,Computer Science
2-s2.0-85120372464,Physics
2-s2.0-85120333752,Biology
2-s2.0-85120317692,Physics
2-s2.0-85120078668,Biology
2-s2.0-85120075965,Physics
2-s2.0-85120033825,Physics
2-s2.0-85119980739,Physics
2-s2.0-85119958418,Physics
2-s2.0-85119935505,Health
2-s2.0-85119907690,Physics
2-s2.0-85119870298,Physics
2-s2.0-85119829406,Health
2-s2.0-85119826325,Physics
2-s2.0-85119654611,Computer Science
2-s2.0-85119606326,Physics
2-s2.0-85119598107,Biology
2-s2.0-85119588468,Biology
2-s2.0-85119515286,Biology
2-s2.0-85119495543,Physics
2-s2.0-85119469727,Physics
2-s2.0-85119444392,Computer Science
2-s2.0-85119422974,Physics
2-s2.0-85119407028,Computer Science
2-s2.0-85119381293,Physics
2-s2.0-85119371668,Physics
2-s2.0-85119347300,Biology
2-s2.0-85119277293,Biology
2-s2.0-85119261524,Physics
2-s2.0-85119146529,Physics
2-s2.0-85119111046,Physics
2-s2.0-85119075025,Computer Science
2-s2.0-85119019075,Physics
2-s2.0-85118975007,Computer Science
2-s2.0-85118934734,Computer Science
2-s2.0-85118933632,Physics
2-s2.0-85118876411,Physics
2-s2.0-85118846598,Physics
2-s2.0-85118843638,Biology
2-s2.0-85118841358,Physics
2-s2.0-85118769087,Health
2-s2.0-85118750480,Physics
2-s2.0-85118750351,Computer Science
2-s2.0-85118722061,Computer Science
2-s2.0-85118721443,Biology
2-s2.0-85118684781,Physics
2-s2.0-85118606233,Physics
2-s2.0-85118562735,Physics
2-s2.0-85118507840,Physics
2-s2.0-85118485484,Physics
2-s2.0-85118443627,Computer Science
2-s2.0-85118426594,Physics
2-s2.0-85118417584,Physics
2-s2.0-85118361529,Physics
2-s2.0-85118349765,Physics
2-s2.0-85118344161,Biology
2-s2.0-85118338201,Physics
2-s2.0-85118299266,Biology
2-s2.0-85118276195,Biology
2-s2.0-85118275963,Health
2-s2.0-85118265704,Computer Science
2-s2.0-85118143412,Health
2-s2.0-85117934970,Computer Science
2-s2.0-85117919378,Physics
2-s2.0-85117912330,Computer Science
2-s2.0-85117824618,Physics
2-s2.0-85117814852,Physics
2-s2.0-85117728073,Health
2-s2.0-85117703305,Physics
2-s2.0-85117701600,Biology
2-s2.0-85117566497,Physics
2-s2.0-85117383239,Health
2-s2.0-85117380365,Physics
2-s2.0-85117367207,Health
2-s2.0-85117363433,Physics
2-s2.0-85117337744,Health
2-s2.0-85117331393,Physics
2-s2.0-85117283638,Biology
2-s2.0-85117268674,Biology
2-s2.0-85117224058,Computer Science
2-s2.0-85117161226,Biology
2-s2.0-85116869417,Physics
2-s2.0-85116857847,Physics
2-s2.0-85116835370,Health
2-s2.0-85116824959,Computer Science
2-s2.0-85116781837,Physics
2-s2.0-85116759869,Physics
2-s2.0-85116685348,Computer Science
2-s2.0-85116661735,Biology
2-s2.0-85116659542,Physics
2-s2.0-85116528736,Biology
2-s2.0-85116523791,Physics
2-s2.0-85116513528,Physics
2-s2.0-85116391479,Computer Science
2-s2.0-85116376712,Physics
2-s2.0-85116304285,Physics
2-s2.0-85116039601,Computer Science
2-s2.0-85115985706,Physics
2-s2.0-85115864533,Health
2-s2.0-85115832844,Health
2-s2.0-85115664663,Physics
2-s2.0-85115633993,Health
2-s2.0-85115408712,Physics
2-s2.0-85115344544,Health
2-s2.0-85115298414,Physics
2-s2.0-85115259666,Physics
2-s2.0-85115215991,Computer Science
2-s2.0-85115148301,Computer Science
2-s2.0-85115086373,Physics
2-s2.0-85114943163,Physics
2-s2.0-85114939364,Physics
2-s2.0-85114892607,Physics
2-s2.0-85114796109,Health
2-s2.0-85114699125,Physics
2-s2.0-85114606216,Physics
2-s2.0-85114467743,Biology
2-s2.0-85114381125,Physics
2-s2.0-85114345117,Physics
2-s2.0-85114167023,Physics
2-s2.0-85114110268,Physics
2-s2.0-85114091675,Biology
2-s2.0-85114024559,Physics
2-s2.0-85113928620,Health
2-s2.0-85113919104,Computer Science
2-s2.0-85113866115,Biology
2-s2.0-85113857475,Physics
2-s2.0-85113799238,Computer Science
2-s2.0-85113759508,Physics
2-s2.0-85113725980,Physics
2-s2.0-85113572829,Health
2-s2.0-85113520191,Physics
2-s2.0-85113461195,Physics
2-s2.0-85113412097,Physics
2-s2.0-85113404517,Physics
2-s2.0-85113336032,Health
2-s2.0-85113324807,Physics
2-s2.0-85113262462,Physics
2-s2.0-85113253707,Health
2-s2.0-85113246079,Physics
2-s2.0-85113192205,Physics
2-s2.0-85113190413,Physics
2-s2.0-85113178000,Health
2-s2.0-85113163954,Physics
2-s2.0-85113143796,Physics
2-s2.0-85113139186,Physics
2-s2.0-85112802796,Physics
2-s2.0-85112768401,Health
2-s2.0-85112754391,Computer Science
2-s2.0-85112702734,Computer Science
2-s2.0-85112694017,Computer Science
2-s2.0-85112593654,Health
2-s2.0-85112568394,Physics
2-s2.0-85112504568,Biology
2-s2.0-85112366282,Biology
2-s2.0-85112198657,Physics
2-s2.0-85112057474,Physics
2-s2.0-85111929796,Physics
2-s2.0-85111830961,Physics
2-s2.0-85111802944,Physics
2-s2.0-85111668751,Physics
2-s2.0-85111522417,Physics
2-s2.0-85111390577,Biology
2-s2.0-85111136951,Physics
2-s2.0-85110988375,Health
2-s2.0-85110986382,Physics
2-s2.0-85110879059,Physics
2-s2.0-85110793970,Physics
2-s2.0-85110676741,Physics
2-s2.0-85110652181,Physics
2-s2.0-85110459690,Physics
2-s2.0-85110397332,Physics
2-s2.0-85110358265,Health
2-s2.0-85110299405,Physics
2-s2.0-85110011454,Biology
2-s2.0-85109823515,Physics
2-s2.0-85109787254,Physics
2-s2.0-85109768169,Physics
2-s2.0-85109671111,Physics
2-s2.0-85109645961,Physics
2-s2.0-85109399110,Physics
2-s2.0-85109321071,Physics
2-s2.0-85109308287,Health
2-s2.0-85109280780,Physics
2-s2.0-85109167299,Physics
2-s2.0-85109092152,Physics
2-s2.0-85109041889,Biology
2-s2.0-85109029969,Computer Science
2-s2.0-85108991319,Physics
2-s2.0-85108953699,Physics
2-s2.0-85108818571,Health
2-s2.0-85108814525,Physics
2-s2.0-85108810501,Physics
2-s2.0-85108648420,Physics
2-s2.0-85108611037,Health
2-s2.0-85108529115,Physics
2-s2.0-85108430676,Computer Science
2-s2.0-85108373943,Physics
2-s2.0-85108346139,Physics
2-s2.0-85108151347,Physics
2-s2.0-85108097463,Physics
2-s2.0-85108061095,Biology
2-s2.0-85107995230,Health
2-s2.0-85107930582,Physics
2-s2.0-85107841229,Physics
2-s2.0-85107816165,Physics
2-s2.0-85107616347,Physics
2-s2.0-85107571560,Physics
2-s2.0-85107526013,Physics
2-s2.0-85107510098,Physics
2-s2.0-85107453265,Physics
2-s2.0-85107432264,Physics
2-s2.0-85107428581,Health
2-s2.0-85107364363,Physics
2-s2.0-85107357237,Biology
2-s2.0-85107346642,Physics
2-s2.0-85107237876,Physics
2-s2.0-85107214172,Physics
2-s2.0-85107131824,Physics
2-s2.0-85106992235,Physics
2-s2.0-85106761174,Physics
2-s2.0-85106742537,Health
2-s2.0-85106558082,Physics
2-s2.0-85106010950,Physics
2-s2.0-85105498437,Physics
2-s2.0-85105468856,Physics
2-s2.0-85105442582,Physics
2-s2.0-85105426931,Health
2-s2.0-85105403763,Physics
2-s2.0-85105162408,Physics
2-s2.0-85104868506,Computer Science
2-s2.0-85104856703,Physics
2-s2.0-85104829864,Biology
2-s2.0-85104823882,Computer Science
2-s2.0-85104762838,Physics
2-s2.0-85104563821,Physics
2-s2.0-85104391788,Physics
2-s2.0-85104380635,Biology
2-s2.0-85104365119,Physics
2-s2.0-85104260161,Physics
2-s2.0-85104254376,Physics
2-s2.0-85103892070,Health
2-s2.0-85103429281,Health
2-s2.0-85103422885,Physics
2-s2.0-85103413880,Physics
2-s2.0-85103400305,Computer Science
2-s2.0-85103357156,Physics
2-s2.0-85103347890,Physics
2-s2.0-85103293188,Physics
2-s2.0-85103169557,Physics
2-s2.0-85102867761,Physics
2-s2.0-85102769906,Biology
2-s2.0-85102745737,Physics
